longitude,latitude,Feature:string,GLF#:integer,parent_ima:string,glf_head_e:double,glf_head_l:double,glf_termin:double,glf_termin1:double,midchannel:double,midchannel1:double,midchannel2:double,midchannel3:double,center_e_l:double,center_lat:double,glf_length:double,glf_width_:double,glf_area_s:double,glf_orient:double,buffer_min:double,buffer_max:double,buffer_mea:double,buffer_std:double,elongation:double,Fill Color:color
301.2749,-52.16335,point,797,P15_006902_1280_XN_52S059W,301.2656,-52.2332,301.2842,-52.0906,301.2979,-52.1677,301.2607,-52.159,301.27,-52.16,8.48,1.45,12.27,4.58,805.0,3045.0,2081.89,477.48,5.86,0 204 255
301.23044,-52.49095,point,798,P15_006902_1280_XN_52S059W,301.1211,-52.4529,301.3398,-52.5388,301.2246,-52.5222,301.2471,-52.4597,301.23,-52.49,9.39,3.79,35.62,122.91,2130.0,3098.0,2700.82,222.05,2.48,0 204 255
301.17136,-52.67115,point,799,P15_006902_1280_XN_52S059W,301.0527,-52.6824,301.29,-52.7273,301.1816,-52.699,301.1875,-52.6433,301.17,-52.67,8.93,3.31,29.54,107.44,1614.0,3432.0,2829.3,444.55,2.7,0 204 255
300.52835,-46.60915,point,800,P19_008629_1346_XI_45S059W,300.5557,-46.5886,300.501,-46.6336,300.5215,-46.6004,300.5391,-46.6179,300.53,-46.61,3.47,1.26,4.38,219.84,823.0,2021.0,1585.41,261.2,2.76,0 204 255
299.09714,-50.6023,point,801,P15_006757_1275_XN_52S060W,299.0327,-50.6736,299.1616,-50.5325,299.1245,-50.6287,299.0635,-50.5759,299.1,-50.6,9.67,3.88,37.52,30.16,829.0,2495.0,1985.27,403.74,2.49,0 204 255
298.98755,-50.4871,point,802,P15_006757_1275_XN_52S060W,298.9209,-50.5276,299.0542,-50.4422,299.002,-50.5042,298.9766,-50.47,298.99,-50.49,7.13,2.24,15.99,44.85,427.0,2319.0,1739.91,493.09,3.18,0 204 255
298.9805,-50.43065,point,803,P15_006757_1275_XN_52S060W,298.9395,-50.4397,299.0215,-50.4192,298.9878,-50.4436,298.981,-50.4177,298.98,-50.43,3.33,1.56,5.18,68.6,-156.0,1766.0,651.53,429.93,2.14,0 204 255
298.75439,-50.4756,point,804,P15_006757_1275_XN_52S060W,298.7368,-50.5403,298.772,-50.426,298.7544,-50.4773,298.7285,-50.4739,298.75,-50.48,6.9,1.0,6.89,11.1,1327.0,2275.0,1998.42,213.75,6.92,0 204 255
298.74191,-50.4197,point,805,P15_006757_1275_XN_52S060W,298.6899,-50.4246,298.7939,-50.4124,298.7476,-50.4314,298.7427,-50.408,298.74,-50.42,3.99,1.4,5.59,79.61,867.0,2124.0,1515.71,286.69,2.85,0 204 255
299.19974,-53.55545,point,806,P15_006757_1275_XN_52S060W,299.1641,-53.5935,299.2354,-53.5154,299.2129,-53.5623,299.1895,-53.5486,299.2,-53.56,5.27,1.16,6.09,28.5,184.0,1942.0,1354.96,446.7,4.55,0 204 255
299.64499,-50.85675,point,807,P16_007258_1281_XI_51S060W,299.625,-50.9099,299.665,-50.783,299.6719,-50.8631,299.6143,-50.8504,299.65,-50.86,7.67,2.28,17.51,11.27,1007.0,2874.0,2141.57,493.64,3.36,0 204 255
299.58789,-50.79955,point,808,P16_007258_1281_XI_51S060W,299.5479,-50.8132,299.6279,-50.7703,299.5928,-50.8142,299.5762,-50.7849,299.59,-50.8,3.93,1.84,7.25,49.72,310.0,2457.0,1521.62,541.43,2.13,0 204 255
293.17529,-49.0794,point,809,P15_006955_1297_XI_50S066W,293.2559,-48.8513,293.0947,-49.2752,293.208,-49.075,293.2266,-49.0838,293.18,-49.08,25.89,0.89,23.07,193.93,981.0,1361.0,1112.47,74.11,29.07,0 204 255
292.29044,-36.8491,point,810,P15_006889_1417_XN_38S067W,292.2896,-36.8301,292.2913,-36.8728,292.2842,-36.8491,292.2976,-36.8491,292.29,-36.85,2.53,0.64,1.61,178.18,1896.0,2954.0,2554.71,358.74,3.98,0 204 255
292.35764,-36.84255,point,811,P15_006889_1417_XN_38S067W,292.354,-36.8269,292.3613,-36.8591,292.3569,-36.8428,292.3679,-36.8423,292.36,-36.84,1.94,0.52,1.01,169.72,1984.0,3043.0,2661.52,311.13,3.71,0 204 255
292.53555,-36.97915,point,812,P15_006889_1417_XN_38S067W,292.5547,-36.971,292.5164,-36.9883,292.5281,-36.9749,292.5315,-36.9834,292.54,-36.98,2.08,0.53,1.1,240.5,1847.0,3021.0,2404.78,387.29,3.94,0 204 255
293.026,-40.34745,point,813,P15_006889_1417_XN_38S067W,293.0508,-40.3584,293.0012,-40.3438,293.0305,-40.3443,293.0286,-40.3506,293.03,-40.35,2.4,0.38,0.92,291.1,1992.0,3554.0,2854.39,562.03,6.27,0 204 255
293.00916,-40.38865,point,814,P15_006889_1417_XN_38S067W,293.0344,-40.3909,292.9839,-40.3887,293.012,-40.3828,293.0112,-40.3945,293.01,-40.39,2.28,0.69,1.59,273.26,1999.0,3496.0,2751.96,439.55,3.29,0 204 255
290.48904,-50.17095,point,815,P14_006665_1284_XN_51S069W,290.4556,-50.1228,290.5225,-50.2014,290.4692,-50.1829,290.5229,-50.159,290.49,-50.17,5.31,2.48,13.17,151.42,1180.0,2027.0,1737.24,214.34,2.14,0 204 255
290.78394,-50.06695,point,816,P14_006665_1284_XN_51S069W,290.6826,-50.0427,290.8853,-50.0847,290.7954,-50.0882,290.8047,-50.0457,290.78,-50.07,8.1,2.54,20.62,107.97,1047.0,2026.0,1586.68,207.05,3.19,0 204 255
289.45996,-36.60525,point,817,B02_010238_1439_XN_36S070W,289.4536,-36.5603,289.4663,-36.6516,289.458,-36.6062,289.4756,-36.6043,289.46,-36.61,5.45,0.84,4.6,173.63,2613.0,4258.0,3625.71,406.71,6.44,0 204 255
289.22855,-36.61795,point,818,B02_010238_1439_XN_36S070W,289.2217,-36.5774,289.2354,-36.6526,289.2178,-36.6199,289.2368,-36.616,289.23,-36.62,4.5,0.93,4.2,171.68,2683.0,4379.0,3769.05,506.94,4.83,0 204 255
289.5293,-36.60915,point,819,B02_010238_1439_XN_36S070W,289.5435,-36.595,289.5151,-36.6353,289.5171,-36.6062,289.5266,-36.6121,289.53,-36.61,2.74,0.57,1.57,209.49,2349.0,3986.0,3433.25,420.82,4.8,0 204 255
289.59225,-36.6554,point,820,B02_010238_1439_XN_36S070W,289.6069,-36.6472,289.5776,-36.6685,289.5906,-36.6521,289.5962,-36.6587,289.59,-36.66,1.88,0.47,0.89,227.81,2128.0,3830.0,2951.97,460.18,3.97,0 204 255
287.1427,-36.41285,point,821,P18_007878_1427_XN_37S072W,287.1404,-36.4014,287.145,-36.426,287.1375,-36.4138,287.1467,-36.4119,287.14,-36.41,1.47,0.45,0.67,171.44,2148.0,3215.0,2734.15,336.74,3.25,0 204 255
287.6825,-37.20415,point,822,P18_007878_1427_XN_37S072W,287.6792,-37.1944,287.6858,-37.2168,287.6741,-37.2061,287.6875,-37.2022,287.68,-37.2,1.36,0.67,0.92,166.8,2224.0,3548.0,2856.06,372.4,2.02,0 204 255
284.75562,-35.4778,point,823,B05_011715_1448_XN_35S075W,284.7285,-35.4363,284.7827,-35.5051,284.7437,-35.4841,284.7583,-35.4715,284.76,-35.48,4.85,1.03,4.97,147.33,3600.0,3904.0,3798.93,67.56,4.72,0 204 255
282.98315,-41.4949,point,824,P15_006863_1364_XN_43S076W,282.8823,-41.4788,283.084,-41.5012,282.9858,-41.5076,282.9922,-41.4822,282.98,-41.49,9.05,1.53,13.87,98.5,2437.0,3489.0,3195.88,270.31,5.91,0 204 255
283.05124,-41.9511,point,825,P15_006863_1364_XN_43S076W,283.031,-41.9331,283.0715,-41.9688,283.0471,-41.9544,283.0552,-41.9478,283.05,-41.95,2.77,0.53,1.47,139.86,2719.0,3675.0,3441.15,248.29,5.23,0 204 255
283.11731,-41.9335,point,826,P15_006863_1364_XN_43S076W,283.1062,-41.916,283.1284,-41.9485,283.104,-41.9385,283.1274,-41.9285,283.12,-41.93,2.16,1.19,2.57,153.07,2363.0,3696.0,3126.23,387.5,1.82,0 204 255
280.36499,-35.0127,point,827,P07_003738_1451_XI_34S079W,280.3621,-34.9959,280.3679,-35.0303,280.3596,-35.0132,280.3696,-35.0122,280.37,-35.01,2.06,0.49,1.01,172.14,3425.0,4991.0,4101.39,432.05,4.21,0 204 255
280.76224,-51.0664,point,828,P14_006639_1280_XN_52S079W,280.8145,-51.0344,280.71,-51.0862,280.7485,-51.051,280.7666,-51.0818,280.76,-51.07,4.96,1.95,9.65,231.7,1030.0,2302.0,1718.93,300.27,2.55,0 204 255
281.1824,-51.73805,point,829,P14_006639_1280_XN_52S079W,281.2432,-51.7561,281.1216,-51.742,281.1777,-51.7258,281.1782,-51.7503,281.18,-51.74,4.54,1.45,6.59,280.56,960.0,2271.0,1789.71,399.11,3.13,0 204 255
281.14771,-51.8789,point,830,P14_006639_1280_XN_52S079W,281.2568,-51.8679,281.0386,-51.8792,281.1421,-51.8645,281.1421,-51.8933,281.15,-51.88,8.01,1.71,13.68,265.12,910.0,2234.0,1747.97,424.25,4.69,0 204 255
281.1907,-51.9934,point,831,P14_006639_1280_XN_52S079W,281.2852,-51.9397,281.0962,-52.0125,281.1982,-51.9817,281.2017,-52.0051,281.19,-51.99,8.14,1.39,11.34,237.91,1334.0,2511.0,2028.42,285.92,5.84,0 204 255
281.23975,-52.0701,point,832,P14_006639_1280_XN_52S079W,281.2998,-52.1018,281.1797,-52.0203,281.2505,-52.0584,281.2324,-52.0818,281.24,-52.07,6.52,1.54,10.01,317.78,1555.0,2703.0,2167.66,302.79,4.24,0 204 255
281.16379,-52.13605,point,833,P14_006639_1280_XN_52S079W,281.3022,-52.1453,281.0254,-52.1248,281.1582,-52.1131,281.1577,-52.159,281.16,-52.14,10.14,2.72,27.6,276.77,1595.0,2747.0,2367.49,281.18,3.73,0 204 255
281.1687,-52.2207,point,834,P14_006639_1280_XN_52S079W,281.2881,-52.2385,281.0493,-52.2146,281.1797,-52.2058,281.1772,-52.2356,281.17,-52.22,8.78,1.77,15.54,279.19,1613.0,2859.0,2466.14,239.03,4.97,0 204 255
281.20679,-52.3003,point,835,P14_006639_1280_XN_52S079W,281.2471,-52.2849,281.1665,-52.3186,281.1953,-52.2859,281.2104,-52.3147,281.21,-52.3,3.54,1.79,6.34,235.61,1316.0,2803.0,2196.38,338.29,1.97,0 204 255
281.0759,-52.5535,point,836,P14_006639_1280_XN_52S079W,281.187,-52.5838,280.9648,-52.5237,281.0757,-52.5403,281.0664,-52.5667,281.08,-52.55,8.76,1.6,14.03,293.89,817.0,2103.0,1692.34,281.78,5.48,0 204 255
268.20419,-44.0912,point,837,P16_007180_1356_XN_44S091W,268.2009,-44.0818,268.2075,-44.1016,268.2,-44.0928,268.2087,-44.0896,268.2,-44.09,1.21,0.42,0.5,166.54,1203.0,2641.0,2204.88,438.04,2.9,0 204 255
268.28909,-44.08755,point,838,P16_007180_1356_XN_44S091W,268.2874,-44.0789,268.2908,-44.0989,268.2859,-44.0882,268.2927,-44.0869,268.29,-44.09,1.19,0.3,0.36,173.04,1207.0,2615.0,1896.63,546.3,3.99,0 204 255
268.30261,-44.0873,point,839,P16_007180_1356_XN_44S091W,268.3,-44.0767,268.3052,-44.0994,268.2991,-44.0879,268.3062,-44.0867,268.3,-44.09,1.36,0.31,0.42,170.66,1211.0,2587.0,1675.6,508.31,4.39,0 204 255
268.32156,-44.0813,point,840,P16_007180_1356_XN_44S091W,268.3181,-44.0696,268.325,-44.094,268.3184,-44.0825,268.3267,-44.0801,268.32,-44.08,1.48,0.38,0.56,168.52,1242.0,2505.0,1985.11,474.63,3.87,0 204 255
268.4501,-44.09865,point,841,P16_007180_1356_XN_44S091W,268.4546,-44.0869,268.4456,-44.1079,268.4438,-44.0977,268.4504,-44.0996,268.45,-44.1,1.3,0.3,0.39,197.1,944.0,2542.0,1750.87,588.52,4.3,0 204 255
268.34045,-44.0773,point,842,P16_007180_1356_XN_44S091W,268.3386,-44.0689,268.3423,-44.0882,268.3352,-44.0784,268.3457,-44.0762,268.34,-44.08,1.15,0.47,0.54,172.16,1143.0,2670.0,1923.42,491.07,2.48,0 204 255
268.58401,-44.13345,point,843,P16_007180_1356_XN_44S091W,268.5889,-44.1214,268.5791,-44.1504,268.5801,-44.1321,268.5879,-44.1348,268.58,-44.13,1.77,0.37,0.65,193.63,872.0,2399.0,1484.76,338.81,4.8,0 204 255
267.76419,-40.6447,point,844,P07_003633_1378_XI_42S092W,267.7952,-40.6316,267.7332,-40.6577,267.7603,-40.6221,267.7803,-40.6673,267.76,-40.64,3.19,2.83,9.01,240.96,7070.0,8422.0,7681.36,435.24,1.13,0 204 255
265.49799,-40.90945,point,845,P08_004121_1379_XI_42S094W,265.4897,-40.8997,265.5063,-40.9153,265.4941,-40.9143,265.5059,-40.9046,265.5,-40.91,1.19,0.78,0.93,141.2,6306.0,7225.0,6928.06,278.08,1.52,0 204 255
265.47684,-40.927,point,846,P08_004121_1379_XI_42S094W,265.4683,-40.9187,265.4854,-40.9334,265.4717,-40.9314,265.4839,-40.9226,265.48,-40.93,1.16,0.76,0.88,138.69,6252.0,7223.0,6784.1,335.84,1.54,0 204 255
265.44266,-40.9495,point,847,P08_004121_1379_XI_42S094W,265.4341,-40.9353,265.4512,-40.9602,265.4331,-40.9544,265.4502,-40.9446,265.44,-40.95,1.66,0.96,1.6,152.59,6273.0,7202.0,6662.28,338.82,1.73,0 204 255
265.42114,-40.9534,point,848,P08_004121_1379_XI_42S094W,265.4097,-40.9397,265.4326,-40.9651,265.4126,-40.9578,265.4258,-40.949,265.42,-40.95,1.82,0.79,1.44,145.76,6310.0,7132.0,6707.71,185.33,2.31,0 204 255
262.05911,-40.80695,point,849,P17_007668_1385_XN_41S097W,262.0684,-40.7984,262.0498,-40.8159,262.0579,-40.8028,262.0659,-40.8111,262.06,-40.81,1.33,0.61,0.81,218.81,4449.0,6251.0,5301.04,556.54,2.19,0 204 255
262.40024,-40.8994,point,850,P17_007668_1385_XN_41S097W,262.4011,-40.8821,262.3994,-40.9136,262.3953,-40.8989,262.4072,-40.8999,262.4,-40.9,1.87,0.54,1.0,182.34,4553.0,6057.0,5407.36,451.97,3.48,0 204 255
262.50635,-40.9224,point,851,P17_007668_1385_XN_41S097W,262.5132,-40.9116,262.4995,-40.9312,262.4985,-40.9185,262.5125,-40.9263,262.51,-40.92,1.31,0.78,1.02,207.84,4482.0,5679.0,5100.51,376.43,1.69,0 204 255
262.44815,-41.8489,point,852,P17_007668_1385_XN_41S097W,262.4456,-41.8279,262.4507,-41.8653,262.4419,-41.8516,262.4519,-41.8462,262.45,-41.85,2.23,0.55,1.22,174.2,3551.0,5011.0,4556.41,347.15,4.09,0 204 255
262.51016,-41.8633,point,853,P17_007668_1385_XN_41S097W,262.5022,-41.8382,262.5181,-41.8799,262.5107,-41.8648,262.5198,-41.8618,262.51,-41.86,2.57,0.44,1.13,164.15,3484.0,5129.0,4445.19,405.19,5.85,0 204 255
261.39514,-42.3158,point,854,P13_006165_1350_XN_45S098W,261.4005,-42.3049,261.3898,-42.3279,261.3844,-42.3143,261.397,-42.3173,261.4,-42.32,1.44,0.58,0.84,198.98,2620.0,4260.0,3762.28,488.75,2.48,0 204 255
260.09616,-45.66636,point,855,P15_007088_1328_XI_47S099W,260.0921,-45.65877,260.10022,-45.6731,260.09369,-45.6678,260.09924,-45.66493,260.1,-45.67,0.91,0.29,0.26,158.4,1278.0,2967.0,2124.64,473.84,3.19,0 204 255
260.46735,-45.7059,point,856,P15_007088_1328_XI_47S099W,260.4774,-45.6962,260.4573,-45.715,260.4637,-45.7027,260.4703,-45.7091,260.47,-45.71,1.39,0.47,0.65,216.74,1144.0,2814.0,2105.44,509.49,2.97,0 204 255
260.39474,-45.6673,point,857,P15_007088_1328_XI_47S099W,260.4083,-45.6557,260.3812,-45.6814,260.3923,-45.6636,260.3997,-45.671,260.39,-45.67,1.89,0.54,1.01,216.38,1172.0,2949.0,2179.41,469.06,3.54,0 204 255
247.46919,-50.67485,point,858,P16_007194_1284_XN_51S112W,247.5312,-50.6765,247.4072,-50.6629,247.4653,-50.6668,247.4648,-50.6829,247.47,-50.67,4.73,0.95,4.51,279.77,1838.0,2826.0,2479.95,226.84,4.95,0 204 255
246.64015,-49.58815,point,859,P06_003502_1290_XN_51S113W,246.667,-49.5545,246.6133,-49.6306,246.624,-49.5779,246.6562,-49.5984,246.64,-49.59,4.96,1.73,8.6,204.56,1994.0,3851.0,3209.77,474.69,2.86,0 204 255
246.6394,-51.0923,point,860,P06_003502_1290_XN_51S113W,246.6567,-51.136,246.6221,-51.0623,246.666,-51.0896,246.6396,-51.095,246.64,-51.09,4.55,1.03,4.71,343.56,1364.0,2957.0,2289.9,412.32,4.41,0 204 255
246.3506,-51.22365,point,861,P06_003502_1290_XN_51S113W,246.335,-51.2361,246.3662,-51.2053,246.3589,-51.2298,246.3428,-51.2175,246.35,-51.22,2.16,0.94,2.04,32.41,1940.0,3076.0,2599.94,314.27,2.29,0 204 255
238.02306,-43.42225,point,862,P15_006746_1350_XN_45S121W,238.0073,-43.3965,238.0388,-43.4466,238.0095,-43.428,238.0358,-43.4165,238.02,-43.42,3.26,1.32,4.31,155.47,2856.0,3297.0,3188.5,102.76,2.47,0 204 255
238.0144,-43.44165,point,863,P15_006746_1350_XN_45S121W,237.978,-43.4216,238.0508,-43.457,238.0078,-43.4509,238.0164,-43.4324,238.01,-43.44,3.77,1.16,4.36,123.83,2802.0,3328.0,3018.77,139.58,3.26,0 204 255
238.33055,-45.5723,point,864,P15_006746_1350_XN_45S121W,238.3547,-45.572,238.3064,-45.5789,238.3293,-45.5635,238.333,-45.5811,238.33,-45.57,2.05,1.05,2.16,258.45,734.0,2439.0,1612.63,488.57,1.94,0 204 255
237.502,-43.7688,point,865,P15_007102_1346_XI_45S122W,237.4854,-43.7449,237.5186,-43.7864,237.4849,-43.7815,237.5186,-43.7561,237.5,-43.77,2.84,2.08,5.92,149.99,1912.0,2577.0,2272.91,200.07,1.36,0 204 255
235.2683,-42.0794,point,866,P03_002276_1378_XI_42S124W,235.2915,-42.0481,235.2451,-42.1043,235.2583,-42.0711,235.293,-42.0877,235.27,-42.08,3.91,1.82,7.1,211.49,2953.0,4484.0,3674.71,409.73,2.15,0 204 255
234.73575,-37.77505,point,867,P16_007168_1416_XN_38S125W,234.7283,-37.7605,234.7432,-37.7905,234.7292,-37.7786,234.7437,-37.7715,234.74,-37.78,1.91,0.8,1.53,158.57,1810.0,2560.0,2454.78,111.41,2.39,0 204 255
234.80725,-37.78405,point,868,P16_007168_1416_XN_38S125W,234.8071,-37.7705,234.8074,-37.7969,234.802,-37.7832,234.813,-37.7849,234.81,-37.78,1.56,0.53,0.82,179.49,1720.0,2719.0,2270.56,336.38,2.98,0 204 255
232.11011,-38.82155,point,869,P17_007590_1385_XN_41S127W,232.1152,-38.8049,232.105,-38.8374,232.1028,-38.8198,232.1179,-38.8233,232.11,-38.82,1.98,0.73,1.44,193.74,906.0,2360.0,1633.04,443.89,2.73,0 204 255
232.18175,-38.83215,point,870,P17_007590_1385_XN_41S127W,232.1946,-38.8125,232.1689,-38.8511,232.1797,-38.8301,232.1941,-38.8342,232.18,-38.83,2.58,0.71,1.82,207.41,828.0,2062.0,1564.44,354.78,3.64,0 204 255
232.28336,-38.66015,point,871,P17_007590_1385_XN_41S127W,232.2786,-38.6411,232.2881,-38.6738,232.2778,-38.6621,232.2913,-38.6582,232.28,-38.66,1.99,0.67,1.32,167.22,1864.0,3199.0,2673.28,365.94,2.98,0 204 255
232.88745,-42.5813,point,872,P17_007590_1385_XN_41S127W,232.8071,-42.5642,232.9678,-42.5652,232.8911,-42.6262,232.8848,-42.5364,232.89,-42.58,7.02,5.33,37.39,90.54,781.0,2080.0,1529.03,376.32,1.32,0 204 255
231.79456,-39.83985,point,873,P13_006232_1392_XN_40S128W,231.7976,-39.8604,231.7915,-39.8181,231.8064,-39.8384,231.7788,-39.8413,231.79,-39.84,2.52,1.27,3.2,353.68,1544.0,2666.0,2087.21,308.59,1.99,0 204 255
231.6908,-39.7134,point,874,P13_006232_1392_XN_40S128W,231.6748,-39.7334,231.7068,-39.7007,231.6948,-39.7205,231.6797,-39.7063,231.69,-39.71,2.43,1.09,2.64,36.98,1401.0,2685.0,1942.43,377.34,2.23,0 204 255
231.58604,-39.589,point,875,P13_006232_1392_XN_40S128W,231.5593,-39.5879,231.6128,-39.5989,231.5869,-39.595,231.5886,-39.583,231.59,-39.59,2.53,0.72,1.81,104.96,1449.0,2592.0,1980.0,349.25,3.53,0 204 255
229.1348,-43.3198,point,876,P03_002329_1357_XN_44S130W,229.1497,-43.3108,229.1199,-43.3286,229.1301,-43.3132,229.1423,-43.3264,229.13,-43.32,1.66,0.94,1.57,230.6,1065.0,2534.0,1578.31,439.15,1.76,0 204 255
225.95235,-44.6265,point,877,P07_003806_1330_XN_47S133W,225.9897,-44.6013,225.915,-44.6399,225.9429,-44.6106,225.9541,-44.6424,225.95,-44.63,3.89,1.94,7.57,233.99,1468.0,3001.0,2227.33,401.17,2.0,0 204 255
226.06834,-44.77175,point,878,P07_003806_1330_XN_47S133W,226.0903,-44.7508,226.0464,-44.7864,226.0601,-44.7639,226.0698,-44.7796,226.07,-44.77,2.8,1.02,2.85,221.19,1271.0,3061.0,2293.39,509.36,2.76,0 204 255
225.96774,-35.50025,point,879,P12_005652_1425_XI_37S133W,225.9355,-35.4456,226.0,-35.5628,225.9507,-35.5071,225.9834,-35.4934,225.97,-35.5,7.61,1.77,13.51,155.89,1423.0,2583.0,1998.16,343.56,4.29,0 204 255
224.29665,-39.0812,point,880,P17_007498_1413_XI_38S135W,224.2842,-39.0725,224.3091,-39.0901,224.2898,-39.0894,224.3015,-39.073,224.3,-39.08,1.55,1.11,1.72,132.33,1462.0,2387.0,1955.14,238.9,1.39,0 204 255
223.07445,-42.21375,point,881,P10_005072_1376_XI_42S137W,223.0818,-42.1948,223.0671,-42.2329,223.0635,-42.2112,223.0825,-42.2163,223.07,-42.21,2.35,0.89,2.08,195.94,1875.0,2867.0,2540.12,181.12,2.65,0 204 255
217.25305,-39.00525,point,882,P16_007195_1398_XN_40S142W,217.2405,-38.9993,217.2656,-39.0069,217.25,-39.0132,217.2563,-38.9973,217.25,-39.01,1.24,0.99,1.22,111.3,951.0,2368.0,1635.04,416.97,1.26,0 204 255
212.62904,-47.7959,point,883,P16_007393_1312_XN_48S146W,212.6206,-47.7681,212.6375,-47.8228,212.6191,-47.7986,212.6372,-47.7932,212.63,-47.8,3.31,0.79,2.61,168.28,1671.0,3207.0,2817.0,369.42,4.2,0 204 255
212.66905,-47.80095,point,884,P16_007393_1312_XN_48S146W,212.6665,-47.7769,212.6716,-47.8223,212.6638,-47.8018,212.6804,-47.8001,212.67,-47.8,2.7,0.67,1.8,175.69,1480.0,3185.0,2383.17,452.34,4.04,0 204 255
214.0507,-36.3949,point,885,B06_011889_1433_XI_36S146W,214.0413,-36.3733,214.0601,-36.4148,214.032,-36.4004,214.062,-36.3894,214.05,-36.39,2.62,1.57,4.12,159.97,456.0,1404.0,968.7,273.85,1.66,0 204 255
212.5618,-43.80125,point,886,P15_007037_1377_XN_42S147W,212.564,-43.7678,212.5596,-43.8372,212.5479,-43.801,212.5791,-43.8015,212.56,-43.8,4.12,1.34,5.5,182.62,872.0,2583.0,1579.87,447.81,3.08,0 204 255
212.77686,-43.77125,point,887,P15_007037_1377_XN_42S147W,212.7764,-43.7356,212.7773,-43.8001,212.7651,-43.7708,212.7935,-43.7717,212.78,-43.77,3.82,1.22,4.65,179.42,968.0,2227.0,1737.88,376.18,3.14,0 204 255
208.812,-46.24365,point,888,P16_007169_1331_XN_46S150W,208.8442,-46.2219,208.7798,-46.2586,208.8071,-46.2346,208.8154,-46.2527,208.81,-46.24,3.42,1.13,3.85,230.49,1617.0,2953.0,2374.64,434.16,3.04,0 204 255
208.8418,-46.2554,point,889,P16_007169_1331_XN_46S150W,208.8667,-46.2254,208.8169,-46.2864,208.835,-46.2517,208.8516,-46.2591,208.84,-46.26,4.15,0.81,3.36,209.43,1686.0,3137.0,2624.77,341.78,5.13,0 204 255
209.5359,-47.46045,point,890,P16_007169_1331_XN_46S150W,209.5513,-47.4182,209.5205,-47.4983,209.5161,-47.4524,209.5591,-47.4685,209.54,-47.46,4.91,1.97,9.66,194.56,1708.0,3211.0,2587.12,441.4,2.49,0 204 255
208.6217,-46.16735,point,891,P17_007670_1332_XN_46S151W,208.6189,-46.1427,208.6245,-46.1929,208.6147,-46.1685,208.6343,-46.1662,208.62,-46.17,2.98,0.82,2.44,175.58,1975.0,3371.0,2803.14,294.66,3.66,0 204 255
206.66209,-43.6304,point,892,P13_006167_1378_XN_42S153W,206.6582,-43.6094,206.666,-43.6463,206.6533,-43.6319,206.6704,-43.6289,206.66,-43.63,2.21,0.75,1.67,171.3,1708.0,3378.0,2705.29,472.3,2.93,0 204 255
196.58745,-42.49785,point,893,P13_006141_1353_XN_44S163W,196.6104,-42.5994,196.5645,-42.3894,196.6289,-42.491,196.584,-42.5047,196.59,-42.5,12.61,2.12,26.77,350.83,1836.0,2997.0,2277.39,245.32,5.94,0 204 255
196.74875,-42.8119,point,894,P13_006141_1353_XN_44S163W,196.748,-42.7932,196.7495,-42.8264,196.7388,-42.8123,196.7544,-42.8115,196.75,-42.81,1.97,0.68,1.34,178.1,1389.0,2405.0,1967.94,278.59,2.9,0 204 255
194.18285,-47.8789,point,895,P15_006774_1333_XI_46S166W,194.1719,-47.843,194.1938,-47.9119,194.1758,-47.8806,194.1982,-47.8772,194.18,-47.88,4.18,0.91,3.81,167.97,1193.0,2232.0,1900.15,244.43,4.57,0 204 255
194.2701,-47.9014,point,896,P15_006774_1333_XI_46S166W,194.3193,-47.9009,194.2209,-47.9116,194.281,-47.8909,194.2834,-47.9119,194.27,-47.9,3.96,1.25,4.94,260.75,974.0,2798.0,2040.03,391.22,3.17,0 204 255
181.50685,-38.7739,point,897,P08_003979_1397_XN_40S178W,181.4868,-38.7569,181.5269,-38.7979,181.5105,-38.7761,181.5178,-38.7717,181.51,-38.77,3.06,0.43,1.3,142.69,361.0,1990.0,1269.82,386.02,7.17,0 204 255
182.05251,-40.3966,point,898,P08_003979_1397_XN_40S178W,182.0532,-40.4278,182.0518,-40.365,182.0557,-40.3967,182.0461,-40.3965,182.05,-40.4,3.72,0.43,1.61,359.03,217.0,1688.0,1109.21,387.96,8.59,0 204 255
179.83035,-34.82305,point,899,P16_007170_1440_XN_36S180W,179.804,-34.8201,179.8567,-34.8255,179.8308,-34.8294,179.8318,-34.8167,179.83,-34.82,2.58,0.75,1.95,97.13,887.0,2569.0,2004.1,341.28,3.43,0 204 255
169.60989,-37.95045,point,900,P02_001896_1416_XN_38S190W,169.6392,-37.9148,169.5806,-37.99,169.5815,-37.9329,169.6436,-37.968,169.61,-37.95,5.23,3.57,18.68,211.55,104.0,1363.0,781.34,359.73,1.46,0 204 255
168.41376,-45.32765,point,901,P08_004296_1342_XN_45S191W,168.3788,-45.324,168.4487,-45.3323,168.4136,-45.3425,168.4165,-45.3128,168.41,-45.33,2.95,1.76,5.21,99.61,1344.0,2981.0,2302.55,444.72,1.67,0 204 255
168.46069,-45.57055,point,902,P08_004296_1342_XN_45S191W,168.4358,-45.5767,168.4856,-45.5652,168.467,-45.5752,168.4636,-45.5659,168.46,-45.57,2.18,0.57,1.24,71.76,1297.0,2839.0,2193.22,448.4,3.82,0 204 255
168.5609,-45.6806,point,903,P08_004296_1342_XN_45S191W,168.5417,-45.6865,168.5801,-45.6731,168.562,-45.6861,168.5581,-45.6751,168.56,-45.68,1.78,0.67,1.19,63.47,1150.0,2873.0,2070.77,441.55,2.65,0 204 255
